ID	latitude	longitude	date	Source
535	35.570672	-119.821437	2/15/18	JT_CA33
536	35.570672	-119.821437	2/15/18	JT_CA33
537	35.570672	-119.821437	2/15/18	JT_CA33
538	35.570672	-119.821437	2/15/18	JT_CA33
539	35.570672	-119.821437	3/17/18	JT_CA33
540	35.570672	-119.821437	3/17/18	JT_CA33
541	35.570672	-119.821437	3/17/18	JT_CA33
542	35.570672	-119.821437	3/17/18	JT_CA33
543	35.570672	-119.821437	3/17/18	JT_CA33
544	35.570672	-119.821437	3/17/18	JT_CA33
545	35.570672	-119.821437	3/17/18	JT_CA33
546	35.570672	-119.821437	3/17/18	JT_CA33
547	35.570672	-119.821437	3/17/18	JT_CA33
548	35.570672	-119.821437	3/17/18	JT_CA33
549	35.570672	-119.821437	3/17/18	JT_CA33
550	35.570672	-119.821437	3/17/18	JT_CA33
551	35.570672	-119.821437	3/17/18	JT_CA33
552	35.570672	-119.821437	4/19/18	JT_CA33
553	35.570672	-119.821437	5/17/18	JT_CA33
554	35.570672	-119.821437	5/17/18	JT_CA33
555	35.570672	-119.821437	5/17/18	JT_CA33
556	35.570672	-119.821437	5/17/18	JT_CA33
557	35.570672	-119.821437	5/17/18	JT_CA33
558	35.570672	-119.821437	6/19/18	JT_CA33
559	35.570672	-119.821437	6/19/18	JT_CA33
560	35.570672	-119.821437	6/19/18	JT_CA33
561	35.570672	-119.821437	6/19/18	JT_CA33
562	35.570672	-119.821437	6/19/18	JT_CA33
563	35.570672	-119.821437	6/19/18	JT_CA33
564	35.570672	-119.821437	6/19/18	JT_CA33
565	35.570672	-119.821437	6/19/18	JT_CA33
566	35.570672	-119.821437	6/19/18	JT_CA33
567	35.570672	-119.821437	7/25/18	JT_CA33
568	35.570672	-119.821437	7/25/18	JT_CA33
569	35.570672	-119.821437	7/25/18	JT_CA33
570	35.570672	-119.821437	7/25/18	JT_CA33
571	35.570672	-119.821437	7/25/18	JT_CA33
572	35.570672	-119.821437	7/25/18	JT_CA33
573	35.570672	-119.821437	7/25/18	JT_CA33
574	35.570672	-119.821437	7/25/18	JT_CA33
575	35.570672	-119.821437	7/25/18	JT_CA33
576	35.570672	-119.821437	7/25/18	JT_CA33
577	35.570672	-119.821437	7/25/18	JT_CA33
578	35.570672	-119.821437	7/25/18	JT_CA33
579	35.570672	-119.821437	7/25/18	JT_CA33
580	35.570672	-119.821437	7/25/18	JT_CA33
581	35.570672	-119.821437	7/25/18	JT_CA33
582	35.570672	-119.821437	7/25/18	JT_CA33
583	35.570672	-119.821437	7/25/18	JT_CA33
584	35.570672	-119.821437	7/25/18	JT_CA33
585	35.570672	-119.821437	7/25/18	JT_CA33
586	35.570672	-119.821437	7/25/18	JT_CA33
587	35.570672	-119.821437	7/25/18	JT_CA33
588	35.570672	-119.821437	7/25/18	JT_CA33
589	35.570672	-119.821437	7/25/18	JT_CA33
590	35.570672	-119.821437	8/23/18	JT_CA33
591	35.570672	-119.821437	8/23/18	JT_CA33
592	35.570672	-119.821437	8/23/18	JT_CA33
593	35.570672	-119.821437	8/23/18	JT_CA33
594	35.570672	-119.821437	8/23/18	JT_CA33
595	35.570672	-119.821437	8/23/18	JT_CA33
596	35.570672	-119.821437	8/23/18	JT_CA33
597	35.570672	-119.821437	8/23/18	JT_CA33
598	35.570672	-119.821437	8/23/18	JT_CA33
599	35.570672	-119.821437	8/23/18	JT_CA33
600	35.570672	-119.821437	8/23/18	JT_CA33
601	35.570672	-119.821437	8/23/18	JT_CA33
602	35.570672	-119.821437	9/23/18	JT_CA33
603	35.570672	-119.821437	10/23/18	JT_CA33
604	35.570672	-119.821437	10/23/18	JT_CA33
605	35.570672	-119.821437	10/23/18	JT_CA33
606	35.570672	-119.821437	10/23/18	JT_CA33
607	35.570672	-119.821437	10/23/18	JT_CA33
608	35.570672	-119.821437	10/23/18	JT_CA33
609	35.570672	-119.821437	10/23/18	JT_CA33
610	35.570672	-119.821437	10/23/18	JT_CA33
611	35.570672	-119.821437	10/23/18	JT_CA33
612	35.570672	-119.821437	10/23/18	JT_CA33
613	35.570672	-119.821437	10/23/18	JT_CA33
614	35.570672	-119.821437	10/23/18	JT_CA33
615	35.570672	-119.821437	10/23/18	JT_CA33
616	35.570672	-119.821437	10/23/18	JT_CA33
617	35.570672	-119.821437	10/23/18	JT_CA33
618	35.570672	-119.821437	10/23/18	JT_CA33
619	35.795795	-119.987711	11/8/17	JT_CA33
620	35.795795	-119.987711	11/8/17	JT_CA33
621	35.795795	-119.987711	11/8/17	JT_CA33
622	35.795795	-119.987711	11/8/17	JT_CA33
623	35.795795	-119.987711	11/8/17	JT_CA33
624	35.795795	-119.987711	11/8/17	JT_CA33
625	35.795795	-119.987711	11/8/17	JT_CA33
626	35.795795	-119.987711	11/8/17	JT_CA33
627	35.795795	-119.987711	11/8/17	JT_CA33
628	35.795795	-119.987711	11/8/17	JT_CA33
629	35.795795	-119.987711	11/8/17	JT_CA33
630	35.795795	-119.987711	11/8/17	JT_CA33
631	35.795795	-119.987711	11/8/17	JT_CA33
632	35.795795	-119.987711	11/8/17	JT_CA33
633	35.795795	-119.987711	11/8/17	JT_CA33
634	35.795795	-119.987711	11/8/17	JT_CA33
635	35.795795	-119.987711	11/8/17	JT_CA33
636	35.795795	-119.987711	11/8/17	JT_CA33
637	35.795795	-119.987711	11/8/17	JT_CA33
638	35.795795	-119.987711	11/8/17	JT_CA33
639	35.795795	-119.987711	11/8/17	JT_CA33
640	35.795795	-119.987711	11/8/17	JT_CA33
641	35.795795	-119.987711	11/8/17	JT_CA33
642	35.795795	-119.987711	11/8/17	JT_CA33
643	35.795795	-119.987711	11/8/17	JT_CA33
644	35.795795	-119.987711	11/8/17	JT_CA33
645	35.795795	-119.987711	11/8/17	JT_CA33
646	35.795795	-119.987711	11/8/17	JT_CA33
647	35.795795	-119.987711	11/8/17	JT_CA33
648	35.795795	-119.987711	11/8/17	JT_CA33
649	35.795795	-119.987711	11/8/17	JT_CA33
650	35.795795	-119.987711	11/8/17	JT_CA33
651	35.795795	-119.987711	11/8/17	JT_CA33
652	35.795795	-119.987711	11/8/17	JT_CA33
653	35.795795	-119.987711	11/8/17	JT_CA33
654	35.795795	-119.987711	11/8/17	JT_CA33
655	35.795795	-119.987711	11/8/17	JT_CA33
656	35.795795	-119.987711	11/8/17	JT_CA33
657	35.795795	-119.987711	11/8/17	JT_CA33
658	35.795795	-119.987711	11/8/17	JT_CA33
659	35.795795	-119.987711	11/8/17	JT_CA33
660	35.795795	-119.987711	11/8/17	JT_CA33
661	35.795795	-119.987711	11/8/17	JT_CA33
662	35.795795	-119.987711	11/8/17	JT_CA33
663	35.795795	-119.987711	11/8/17	JT_CA33
664	35.795795	-119.987711	11/8/17	JT_CA33
665	35.795795	-119.987711	11/8/17	JT_CA33
666	35.795795	-119.987711	11/8/17	JT_CA33
667	35.795795	-119.987711	11/8/17	JT_CA33
668	35.795795	-119.987711	11/8/17	JT_CA33
669	35.795795	-119.987711	11/8/17	JT_CA33
670	35.795795	-119.987711	11/8/17	JT_CA33
671	35.795795	-119.987711	11/8/17	JT_CA33
672	35.795795	-119.987711	11/8/17	JT_CA33
673	35.795795	-119.987711	11/8/17	JT_CA33
674	35.795795	-119.987711	11/8/17	JT_CA33
675	35.795795	-119.987711	11/8/17	JT_CA33
676	35.795795	-119.987711	11/8/17	JT_CA33
677	35.795795	-119.987711	11/8/17	JT_CA33
678	35.795795	-119.987711	11/8/17	JT_CA33
679	35.795795	-119.987711	11/8/17	JT_CA33
680	35.795795	-119.987711	11/8/17	JT_CA33
681	35.795795	-119.987711	11/8/17	JT_CA33
682	35.795795	-119.987711	11/8/17	JT_CA33
683	35.795795	-119.987711	11/8/17	JT_CA33
684	35.795795	-119.987711	12/14/17	JT_CA33
685	35.795795	-119.987711	12/14/17	JT_CA33
686	35.795795	-119.987711	12/14/17	JT_CA33
687	35.795795	-119.987711	12/14/17	JT_CA33
688	35.795795	-119.987711	12/14/17	JT_CA33
689	35.795795	-119.987711	12/14/17	JT_CA33
690	35.795795	-119.987711	12/14/17	JT_CA33
691	35.795795	-119.987711	12/14/17	JT_CA33
692	35.795795	-119.987711	12/14/17	JT_CA33
693	35.795795	-119.987711	12/14/17	JT_CA33
694	35.795795	-119.987711	12/14/17	JT_CA33
695	35.795795	-119.987711	12/14/17	JT_CA33
696	35.795795	-119.987711	12/14/17	JT_CA33
697	35.795795	-119.987711	12/14/17	JT_CA33
698	35.795795	-119.987711	12/14/17	JT_CA33
699	35.795795	-119.987711	12/14/17	JT_CA33
700	35.795795	-119.987711	12/14/17	JT_CA33
701	35.795795	-119.987711	12/14/17	JT_CA33
702	35.795795	-119.987711	12/14/17	JT_CA33
703	35.795795	-119.987711	2/15/18	JT_CA33
704	35.795795	-119.987711	2/15/18	JT_CA33
705	35.795795	-119.987711	2/15/18	JT_CA33
706	35.795795	-119.987711	2/15/18	JT_CA33
707	35.795795	-119.987711	2/15/18	JT_CA33
708	35.795795	-119.987711	2/15/18	JT_CA33
709	35.795795	-119.987711	2/15/18	JT_CA33
710	35.795795	-119.987711	2/15/18	JT_CA33
711	35.795795	-119.987711	2/15/18	JT_CA33
712	35.795795	-119.987711	2/15/18	JT_CA33
713	35.795795	-119.987711	2/15/18	JT_CA33
714	35.795795	-119.987711	2/15/18	JT_CA33
715	35.795795	-119.987711	2/15/18	JT_CA33
716	35.795795	-119.987711	2/15/18	JT_CA33
717	35.795795	-119.987711	2/15/18	JT_CA33
718	35.795795	-119.987711	2/15/18	JT_CA33
719	35.795795	-119.987711	2/15/18	JT_CA33
720	35.795795	-119.987711	2/15/18	JT_CA33
721	35.795795	-119.987711	2/15/18	JT_CA33
722	35.795795	-119.987711	2/15/18	JT_CA33
723	35.795795	-119.987711	2/15/18	JT_CA33
724	35.795795	-119.987711	2/15/18	JT_CA33
725	35.795795	-119.987711	3/17/18	JT_CA33
726	35.795795	-119.987711	3/17/18	JT_CA33
727	35.795795	-119.987711	3/17/18	JT_CA33
728	35.795795	-119.987711	3/17/18	JT_CA33
729	35.795795	-119.987711	3/17/18	JT_CA33
730	35.795795	-119.987711	3/17/18	JT_CA33
731	35.795795	-119.987711	3/17/18	JT_CA33
732	35.795795	-119.987711	3/17/18	JT_CA33
733	35.795795	-119.987711	3/17/18	JT_CA33
734	35.795795	-119.987711	3/17/18	JT_CA33
735	35.795795	-119.987711	3/17/18	JT_CA33
736	35.795795	-119.987711	3/17/18	JT_CA33
737	35.795795	-119.987711	3/17/18	JT_CA33
738	35.795795	-119.987711	3/17/18	JT_CA33
739	35.795795	-119.987711	3/17/18	JT_CA33
740	35.795795	-119.987711	3/17/18	JT_CA33
741	35.795795	-119.987711	3/17/18	JT_CA33
742	35.795795	-119.987711	3/17/18	JT_CA33
743	35.795795	-119.987711	3/17/18	JT_CA33
744	35.795795	-119.987711	3/17/18	JT_CA33
745	35.795795	-119.987711	3/17/18	JT_CA33
746	35.795795	-119.987711	3/17/18	JT_CA33
747	35.795795	-119.987711	3/17/18	JT_CA33
748	35.795795	-119.987711	3/17/18	JT_CA33
749	35.795795	-119.987711	4/19/18	JT_CA33
750	35.795795	-119.987711	4/19/18	JT_CA33
751	35.795795	-119.987711	4/19/18	JT_CA33
752	35.795795	-119.987711	4/19/18	JT_CA33
753	35.795795	-119.987711	4/19/18	JT_CA33
754	35.795795	-119.987711	4/19/18	JT_CA33
755	35.795795	-119.987711	4/19/18	JT_CA33
756	35.795795	-119.987711	4/19/18	JT_CA33
757	35.795795	-119.987711	4/19/18	JT_CA33
758	35.795795	-119.987711	4/19/18	JT_CA33
759	35.795795	-119.987711	4/19/18	JT_CA33
760	35.795795	-119.987711	4/19/18	JT_CA33
761	35.795795	-119.987711	4/19/18	JT_CA33
762	35.795795	-119.987711	4/19/18	JT_CA33
763	35.795795	-119.987711	5/17/18	JT_CA33
764	35.795795	-119.987711	5/17/18	JT_CA33
765	35.795795	-119.987711	5/17/18	JT_CA33
766	35.795795	-119.987711	5/17/18	JT_CA33
767	35.795795	-119.987711	5/17/18	JT_CA33
768	35.795795	-119.987711	5/17/18	JT_CA33
769	35.795795	-119.987711	5/17/18	JT_CA33
770	35.795795	-119.987711	5/17/18	JT_CA33
771	35.795795	-119.987711	6/19/18	JT_CA33
772	35.795795	-119.987711	6/19/18	JT_CA33
773	35.795795	-119.987711	6/19/18	JT_CA33
774	35.795795	-119.987711	6/19/18	JT_CA33
775	35.795795	-119.987711	6/19/18	JT_CA33
776	35.795795	-119.987711	6/19/18	JT_CA33
777	35.795795	-119.987711	6/19/18	JT_CA33
778	35.795795	-119.987711	6/19/18	JT_CA33
779	35.795795	-119.987711	7/25/18	JT_CA33
780	35.795795	-119.987711	7/25/18	JT_CA33
781	35.795795	-119.987711	7/25/18	JT_CA33
782	35.795795	-119.987711	7/25/18	JT_CA33
783	35.795795	-119.987711	7/25/18	JT_CA33
784	35.795795	-119.987711	7/25/18	JT_CA33
785	35.795795	-119.987711	7/25/18	JT_CA33
786	35.795795	-119.987711	7/25/18	JT_CA33
787	35.795795	-119.987711	7/25/18	JT_CA33
788	35.795795	-119.987711	7/25/18	JT_CA33
789	35.795795	-119.987711	8/23/18	JT_CA33
790	35.795795	-119.987711	8/23/18	JT_CA33
791	35.795795	-119.987711	8/23/18	JT_CA33
792	35.795795	-119.987711	8/23/18	JT_CA33
793	35.795795	-119.987711	8/23/18	JT_CA33
794	35.795795	-119.987711	8/23/18	JT_CA33
795	35.795795	-119.987711	8/23/18	JT_CA33
796	35.795795	-119.987711	8/23/18	JT_CA33
797	35.795795	-119.987711	8/23/18	JT_CA33
798	35.795795	-119.987711	8/23/18	JT_CA33
799	35.795795	-119.987711	8/23/18	JT_CA33
800	35.795795	-119.987711	8/23/18	JT_CA33
801	35.795795	-119.987711	8/23/18	JT_CA33
802	35.795795	-119.987711	8/23/18	JT_CA33
803	35.795795	-119.987711	8/23/18	JT_CA33
804	35.795795	-119.987711	8/23/18	JT_CA33
805	35.795795	-119.987711	8/23/18	JT_CA33
806	35.795795	-119.987711	10/23/18	JT_CA33
807	35.795795	-119.987711	10/23/18	JT_CA33
808	35.795795	-119.987711	10/23/18	JT_CA33
809	35.795795	-119.987711	10/23/18	JT_CA33
810	35.795795	-119.987711	10/23/18	JT_CA33
811	35.795795	-119.987711	10/23/18	JT_CA33
812	35.795795	-119.987711	10/23/18	JT_CA33
813	35.795795	-119.987711	10/23/18	JT_CA33
814	35.795795	-119.987711	10/23/18	JT_CA33
815	35.795795	-119.987711	10/23/18	JT_CA33
816	35.795795	-119.987711	10/23/18	JT_CA33
817	35.795795	-119.987711	10/23/18	JT_CA33
818	35.795795	-119.987711	10/23/18	JT_CA33
819	35.795795	-119.987711	10/23/18	JT_CA33
820	35.795795	-119.987711	10/23/18	JT_CA33
821	35.795795	-119.987711	10/23/18	JT_CA33
822	35.795795	-119.987711	10/23/18	JT_CA33
823	35.795795	-119.987711	10/23/18	JT_CA33
824	35.795795	-119.987711	10/23/18	JT_CA33
825	35.795795	-119.987711	10/23/18	JT_CA33
826	35.795795	-119.987711	10/23/18	JT_CA33
827	35.306296	-119.249462	1/1/22	JT_Bakersfield_Coalinga
828	35.306329	-119.248911	1/1/22	JT_Bakersfield_Coalinga
829	35.355204	-119.10035	7/1/21	JT_Bakersfield_Coalinga
830	35.355208	-119.099824	10/1/21	JT_Bakersfield_Coalinga
831	35.355233	-119.100503	1/1/22	JT_Bakersfield_Coalinga
832	35.35525	-119.098152	1/1/22	JT_Bakersfield_Coalinga
833	35.355264	-119.100464	7/1/21	JT_Bakersfield_Coalinga
834	35.355265	-119.100258	1/1/22	JT_Bakersfield_Coalinga
835	35.355266	-119.09991	1/1/22	JT_Bakersfield_Coalinga
836	35.355284	-119.098033	1/1/22	JT_Bakersfield_Coalinga
837	35.3553	-119.100326	7/1/21	JT_Bakersfield_Coalinga
838	35.355308	-119.099208	1/1/22	JT_Bakersfield_Coalinga
839	35.355342	-119.099916	4/1/21	JT_Bakersfield_Coalinga
840	35.355355	-119.099937	10/1/21	JT_Bakersfield_Coalinga
841	35.355358	-119.099957	1/1/22	JT_Bakersfield_Coalinga
842	35.355392	-119.097473	1/1/22	JT_Bakersfield_Coalinga
843	35.355393	-119.099112	1/1/22	JT_Bakersfield_Coalinga
844	35.355398	-119.100219	1/1/22	JT_Bakersfield_Coalinga
845	35.355401	-119.100103	10/1/21	JT_Bakersfield_Coalinga
846	35.35542	-119.100599	1/1/22	JT_Bakersfield_Coalinga
847	35.355428	-119.097328	1/1/22	JT_Bakersfield_Coalinga
848	35.35544	-119.100211	10/1/21	JT_Bakersfield_Coalinga
849	35.355441	-119.100307	7/1/21	JT_Bakersfield_Coalinga
850	35.355457	-119.100412	1/1/22	JT_Bakersfield_Coalinga
851	35.355497	-119.099945	1/1/22	JT_Bakersfield_Coalinga
852	35.355516	-119.100439	1/1/22	JT_Bakersfield_Coalinga
853	35.35577	-119.10067	1/1/22	JT_Bakersfield_Coalinga
854	35.36416	-119.071243	1/1/22	JT_Bakersfield_Coalinga
855	35.365235	-119.069166	4/1/21	JT_Bakersfield_Coalinga
856	35.406603	-118.995477	1/1/22	JT_Bakersfield_Coalinga
857	35.406608	-118.995388	1/1/22	JT_Bakersfield_Coalinga
858	35.406644	-118.995221	1/1/22	JT_Bakersfield_Coalinga
859	35.407745	-118.995018	1/1/22	JT_Bakersfield_Coalinga
860	35.40849	-118.994645	1/1/22	JT_Bakersfield_Coalinga
861	35.408562	-118.991592	10/1/21	JT_Bakersfield_Coalinga
862	35.408663	-118.991039	1/1/22	JT_Bakersfield_Coalinga
863	35.408691	-118.991103	1/1/22	JT_Bakersfield_Coalinga
864	35.408717	-118.991095	10/1/21	JT_Bakersfield_Coalinga
865	35.408747	-118.991115	4/1/21	JT_Bakersfield_Coalinga
866	35.40877778	-118.9912111	7/1/21	JT_Bakersfield_Coalinga
867	35.408832	-118.990955	10/1/21	JT_Bakersfield_Coalinga
868	35.408873	-118.991756	10/1/21	JT_Bakersfield_Coalinga
869	35.408889	-118.991356	1/1/22	JT_Bakersfield_Coalinga
870	35.40889722	-118.9912417	7/1/21	JT_Bakersfield_Coalinga
871	35.40894444	-118.9914083	7/1/21	JT_Bakersfield_Coalinga
872	35.40898889	-118.9914083	7/1/21	JT_Bakersfield_Coalinga
873	35.408992	-118.991422	1/1/22	JT_Bakersfield_Coalinga
874	35.408994	-118.991393	4/1/21	JT_Bakersfield_Coalinga
875	35.409063	-118.991478	1/1/22	JT_Bakersfield_Coalinga
876	35.4093	-118.984358	1/1/22	JT_Bakersfield_Coalinga
877	35.409478	-118.984965	1/1/22	JT_Bakersfield_Coalinga
878	35.42010556	-118.9698944	7/1/21	JT_Bakersfield_Coalinga
879	36.146602	-120.33948	1/1/22	JT_Bakersfield_Coalinga
880	36.147252	-120.339014	1/1/22	JT_Bakersfield_Coalinga
881	36.150708	-120.346271	1/1/22	JT_Bakersfield_Coalinga
882	36.150845	-120.346329	1/1/22	JT_Bakersfield_Coalinga
883	36.150902	-120.346345	1/1/22	JT_Bakersfield_Coalinga
884	36.151268	-120.346382	1/1/22	JT_Bakersfield_Coalinga
885	36.151289	-120.346262	1/1/22	JT_Bakersfield_Coalinga
886	36.151299	-120.346338	1/1/22	JT_Bakersfield_Coalinga
887	36.151541	-120.3478	1/1/22	JT_Bakersfield_Coalinga
888	36.151621	-120.351294	1/1/22	JT_Bakersfield_Coalinga
889	36.151629	-120.349402	1/1/22	JT_Bakersfield_Coalinga
890	36.151728	-120.346565	1/1/22	JT_Bakersfield_Coalinga
891	36.15183	-120.351351	1/1/22	JT_Bakersfield_Coalinga
892	36.152093	-120.351523	1/1/22	JT_Bakersfield_Coalinga
893	36.152316	-120.351773	1/1/22	JT_Bakersfield_Coalinga
894	36.152443	-120.352012	1/1/22	JT_Bakersfield_Coalinga
895	36.152522	-120.352136	1/1/22	JT_Bakersfield_Coalinga
896	36.15266667	-120.3570722	8/1/20	JT_Bakersfield_Coalinga
897	36.15266667	-120.3570722	8/1/20	JT_Bakersfield_Coalinga
898	36.15268611	-120.3587944	8/1/20	JT_Bakersfield_Coalinga
899	36.15268611	-120.3587944	8/1/20	JT_Bakersfield_Coalinga
900	36.1527525	-120.3595725	8/1/20	JT_Bakersfield_Coalinga
901	36.152767	-120.358505	8/1/20	JT_Bakersfield_Coalinga
902	36.152819	-120.358114	1/1/22	JT_Bakersfield_Coalinga
903	36.15282778	-120.3605639	8/1/20	JT_Bakersfield_Coalinga
904	36.152855	-120.356384	8/1/20	JT_Bakersfield_Coalinga
905	36.1528564	-120.3574216	8/1/20	JT_Bakersfield_Coalinga
906	36.15286944	-120.3595194	8/1/20	JT_Bakersfield_Coalinga
907	36.152972	-120.358796	1/1/22	JT_Bakersfield_Coalinga
908	36.1530179	-120.3604603	8/1/20	JT_Bakersfield_Coalinga
909	36.1530616	-120.361338	8/1/20	JT_Bakersfield_Coalinga
910	36.1530616	-120.361338	8/1/20	JT_Bakersfield_Coalinga
911	36.15318056	-120.3558583	8/1/20	JT_Bakersfield_Coalinga
912	36.153272	-120.359727	1/1/22	JT_Bakersfield_Coalinga
913	36.153306	-120.360567	1/1/22	JT_Bakersfield_Coalinga
914	36.1533697	-120.3621585	8/1/20	JT_Bakersfield_Coalinga
915	36.153499	-120.359694	1/1/22	JT_Bakersfield_Coalinga
916	36.1535168	-120.3620566	8/1/20	JT_Bakersfield_Coalinga
917	36.1535168	-120.3620566	8/1/20	JT_Bakersfield_Coalinga
918	36.15376	-120.361582	1/1/22	JT_Bakersfield_Coalinga
919	36.1537942	-120.3630334	8/1/20	JT_Bakersfield_Coalinga
920	36.1539214	-120.362884	8/1/20	JT_Bakersfield_Coalinga
921	36.154368	-120.3636389	8/1/20	JT_Bakersfield_Coalinga
922	36.1544742	-120.3635431	8/1/20	JT_Bakersfield_Coalinga
923	36.156978	-120.251305	1/1/22	JT_Bakersfield_Coalinga
924	36.157736	-120.251356	1/1/22	JT_Bakersfield_Coalinga
925	36.158145	-120.25042	1/1/22	JT_Bakersfield_Coalinga
926	36.158285	-120.250916	1/1/22	JT_Bakersfield_Coalinga
927	36.158611	-120.25053	1/1/22	JT_Bakersfield_Coalinga
928	34.98981649	-119.4819135	7/19/21 18:28	Carizzo
929	34.98981649	-119.4819135	7/19/21 18:28	Carizzo
930	35.02785278	-119.5448426	10/24/21 9:28	Carizzo
931	35.02785278	-119.5448426	10/24/21 9:28	Carizzo
932	35.02785278	-119.5448426	10/24/21 9:28	Carizzo
933	35.02785278	-119.5448426	10/24/21 9:28	Carizzo
934	35.05878154	-119.6800443	4/11/22 13:16	Carizzo
935	35.05898989	-119.6795472	4/19/21 9:43	Carizzo
936	35.05898989	-119.6795472	4/19/21 9:43	Carizzo
937	35.05898989	-119.6795472	4/19/21 9:43	Carizzo
938	35.05901911	-119.679619	10/24/21 10:46	Carizzo
939	35.05901911	-119.679619	10/24/21 10:46	Carizzo
940	35.05901911	-119.679619	10/24/21 10:46	Carizzo
941	35.05901911	-119.679619	10/24/21 10:46	Carizzo
942	35.0590383	-119.6795921	7/21/21 9:15	Carizzo
943	35.0590383	-119.6795921	7/21/21 9:15	Carizzo
944	35.0590383	-119.6795921	7/21/21 9:15	Carizzo
945	35.0590383	-119.6795921	7/21/21 9:15	Carizzo
946	35.0590383	-119.6795921	7/21/21 9:15	Carizzo
947	35.05906917	-119.6092867	7/21/21 18:29	Carizzo
948	35.05906917	-119.6092867	7/21/21 18:29	Carizzo
949	35.05906917	-119.6092867	7/21/21 18:29	Carizzo
950	35.05925036	-119.6803251	4/19/21 10:20	Carizzo
951	35.05925036	-119.6803251	4/19/21 10:20	Carizzo
952	35.05925036	-119.6803251	4/19/21 10:20	Carizzo
953	35.05925036	-119.6803251	4/19/21 10:20	Carizzo
954	35.05927597	-119.6802852	4/19/21 11:10	Carizzo
955	35.05927863	-119.6803411	7/21/21 9:18	Carizzo
956	35.05927863	-119.6803411	7/21/21 9:18	Carizzo
957	35.05927863	-119.6803411	7/21/21 9:18	Carizzo
958	35.0593599	-119.6802848	4/11/22 13:07	Carizzo
959	35.0593599	-119.6802848	4/11/22 13:07	Carizzo
960	35.0593599	-119.6802848	4/11/22 13:07	Carizzo
961	35.0593599	-119.6802848	4/11/22 13:07	Carizzo
962	35.0593599	-119.6802848	4/11/22 13:07	Carizzo
963	35.06124503	-119.6859626	10/24/21 10:48	Carizzo
964	35.06124503	-119.6859626	10/24/21 10:48	Carizzo
965	35.06124503	-119.6859626	10/24/21 10:48	Carizzo
966	35.06130704	-119.6859942	4/19/21 12:59	Carizzo
967	35.06134588	-119.6861153	10/24/21 10:17	Carizzo
968	35.06134588	-119.6861153	10/24/21 10:17	Carizzo
969	35.06134588	-119.6861153	10/24/21 10:17	Carizzo
970	35.06134588	-119.6861153	10/24/21 10:17	Carizzo
971	35.06134588	-119.6861153	10/24/21 10:17	Carizzo
972	35.06167467	-119.6857639	4/19/21 12:34	Carizzo
973	35.06167467	-119.6857639	4/19/21 12:34	Carizzo
974	35.06167467	-119.6857639	4/19/21 12:34	Carizzo
975	35.06179324	-119.6858363	7/21/21 8:48	Carizzo
976	35.06179324	-119.6858363	7/21/21 8:48	Carizzo
977	35.06179324	-119.6858363	7/21/21 8:48	Carizzo
978	35.06432509	-119.6923189	4/19/21 13:49	Carizzo
979	35.06432649	-119.6922945	10/24/21 9:27	Carizzo
980	35.06432649	-119.6922945	10/24/21 9:27	Carizzo
981	35.06432649	-119.6922945	10/24/21 9:27	Carizzo
982	35.06436355	-119.6923143	4/11/22 12:43	Carizzo
983	35.06436355	-119.6923143	4/11/22 12:43	Carizzo
984	35.06436355	-119.6923143	4/11/22 12:43	Carizzo
985	35.06438292	-119.6922667	7/21/21 7:38	Carizzo
986	35.06438292	-119.6922667	7/21/21 7:38	Carizzo
987	35.06466415	-119.6244025	4/11/22 16:11	Carizzo
988	35.06466415	-119.6244025	4/11/22 16:11	Carizzo
989	35.06466415	-119.6244025	4/11/22 16:11	Carizzo
990	35.06466415	-119.6244025	4/11/22 16:11	Carizzo
991	35.0647269	-119.6927972	10/24/21 9:37	Carizzo
992	35.0647269	-119.6927972	10/24/21 9:37	Carizzo
993	35.0647269	-119.6927972	10/24/21 9:37	Carizzo
994	35.0647269	-119.6927972	10/24/21 9:37	Carizzo
995	35.06475038	-119.6927724	7/21/21 8:28	Carizzo
996	35.06475038	-119.6927724	7/21/21 8:28	Carizzo
997	35.06475038	-119.6927724	7/21/21 8:28	Carizzo
998	35.06475101	-119.6927714	4/11/22 12:27	Carizzo
999	35.06475101	-119.6927714	4/11/22 12:27	Carizzo
1000	35.06475101	-119.6927714	4/11/22 12:27	Carizzo
1001	35.06475101	-119.6927714	4/11/22 12:27	Carizzo
1002	35.0647591	-119.6926353	4/19/21 14:38	Carizzo
1003	35.0647591	-119.6926353	4/19/21 14:38	Carizzo
1004	35.06494627	-119.6921896	4/19/21 14:26	Carizzo
1005	35.06498	-119.6921527	4/19/21 14:08	Carizzo
1006	35.06498411	-119.6921492	10/24/21 9:36	Carizzo
1007	35.06502001	-119.6921301	4/11/22 12:43	Carizzo
1008	35.06502001	-119.6921301	4/11/22 12:43	Carizzo
1009	35.06502001	-119.6921301	4/11/22 12:43	Carizzo
1010	35.06502001	-119.6921301	4/11/22 12:43	Carizzo
1011	35.06503754	-119.6920903	4/11/22 12:18	Carizzo
1012	35.06503754	-119.6920903	4/11/22 12:18	Carizzo
1013	35.06503754	-119.6920903	4/11/22 12:18	Carizzo
1014	35.06505619	-119.6920645	10/24/21 10:05	Carizzo
1015	35.06505619	-119.6920645	10/24/21 10:05	Carizzo
1016	35.06505619	-119.6920645	10/24/21 10:05	Carizzo
1017	35.06505619	-119.6920645	10/24/21 10:05	Carizzo
